casenumber,location,reported_date,month,year,offense_desc,statute_code,statute_desc,counts,reporting_officer,unique_id,latitude,longitude,source,violent_cat,property_cat
2024-00039473,0 Block PROVIDENCE PL,2024-05-22T18:52:22.000,5,2024,Receiving Stolen Property,11-41-2,RECEIVING STOLEN GOODS-MISDEMEANOR,1,CMain,2024-00039473-001,41.82785069219448,-71.41595966555397,E911,,
2024-00039473,0 Block PROVIDENCE PL,2024-05-22T18:52:22.000,5,2024,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,CMain,2024-00039473-002,41.82785069219448,-71.41595966555397,E911,,Larceny-theft
2024-00039473,0 Block PROVIDENCE PL,2024-05-22T18:52:22.000,5,2024,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,CMain,2024-00039473-003,41.82785069219448,-71.41595966555397,E911,,
2024-00039461,0 Block W EXCHANGE ST,2024-05-22T18:26:00.000,5,2024,Disturbance,Not Used,No violations,0,Central Station,2024-00039461-001,41.825214299834784,-71.41595910902012,E911,,
2024-00500784,100 Block PINE ST,2024-05-22T18:00:22.000,5,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,JLopes,2024-00500784-001,41.82098839382438,-71.4112763569872,E911,,Larceny-theft
2024-00039452,300 Block CHARLES ST,2024-05-22T17:59:00.000,5,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,MAndrade,2024-00039452-001,41.84210254298574,-71.41725855978567,E911,,Larceny-theft
2024-00039448,600 Block VALLEY ST,2024-05-22T17:55:00.000,5,2024,Larceny from Building,11-41-1,LARCENY/U $1500 - FROM BLD,1,Central Station,2024-00039448-001,41.83098313764744,-71.42880230524182,E911,,Larceny-theft
2024-00039427,300 Block WASHINGTON ST,2024-05-22T17:15:00.000,5,2024,Assistance Rendered,Not Used,No Violations,0,Central Station,2024-00039427-001,41.81911160285399,-71.42140396461389,E911,,
2024-00039421,100 Block BURNS ST,2024-05-22T16:58:55.000,5,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JPalmer,2024-00039421-001,41.85377681498822,-71.44542303866724,E911,,
2024-00039423,400 Block BROADWAY,2024-05-22T16:56:00.000,5,2024,Fraud,Not Used,"Under Investigation, Offense Pending",0,KHeron,2024-00039423-001,41.81874441298952,-71.4328185613445,E911,,
2024-00500785,0 Block E MANNING ST,2024-05-22T16:47:13.000,5,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,JLopes,2024-00500785-001,41.82702844597431,-71.39169398128226,E911,,Larceny-theft
2024-00039401,500 Block HARTFORD AVE,2024-05-22T16:21:00.000,5,2024,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,LRagosta,2024-00039401-001,41.81917092394957,-71.4624818060099,E911,,
2024-00039396,WATERPLACE PARK,2024-05-22T16:15:00.000,5,2024,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,ACalle,2024-00039396-001,41.82743,-71.41392,Landmark File,,
2024-00039390,0 Block ARNOLD ST,2024-05-22T15:58:49.000,5,2024,Fraud,Not Used,"Under Investigation, Offense Pending",0,JCortorreal,2024-00039390-001,41.821433900863,-71.39818554268061,E911,,
2024-00039380,CRANSTON ST &  FORD ST,2024-05-22T15:32:00.000,5,2024,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,4,KHeron,2024-00039380-001,41.80997084660329,-71.43310548059907,RIDOT,,
2024-00039380,CRANSTON ST &  FORD ST,2024-05-22T15:32:00.000,5,2024,RI Statute Violation,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,1,KHeron,2024-00039380-002,41.80997084660329,-71.43310548059907,RIDOT,,
2024-00039379,MAGNOLIA ST &  PILSUDSKI ST,2024-05-22T15:31:00.000,5,2024,Larceny - Theft,Not Used,"Under Investigation, Offense Pending",0,MFigueroa,2024-00039379-001,41.813781738316656,-71.44506074270785,RIDOT,,Larceny-theft
2024-00039371,RUGGLES ST &  CHALKSTONE AVE,2024-05-22T15:06:00.000,5,2024,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,MLabutti,2024-00039371-001,41.83461760930274,-71.42816162627159,RIDOT,,
2024-00039365,0 Block CANDACE ST,2024-05-22T14:41:00.000,5,2024,Suspicious Person,Not Used,No Violations,0,ESoloman,2024-00039365-001,41.83602634545609,-71.4231236840625,E911,,
2024-00039360,300 Block EDDY ST,2024-05-22T14:10:00.000,5,2024,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station,2024-00039360-001,41.81843116635589,-71.40796612028004,E911,,
2024-00039358,0 Block PROVIDENCE PL,2024-05-22T13:55:00.000,5,2024,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,SMurnighan,2024-00039358-001,41.82785069219448,-71.41595966555397,E911,,Motor Vehicle Theft
2024-00039348,300 Block VALLEY ST,2024-05-22T13:39:27.000,5,2024,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,YGonzalez,2024-00039348-001,41.82652664187068,-71.43835314948342,E911,,Larceny-theft
2024-00039345,800 Block BRANCH AVE,2024-05-22T13:25:00.000,5,2024,Request for Assistance,Not Used,No Violations,0,CHines,2024-00039345-001,41.85465307566649,-71.43410728508786,E911,,
2024-00039340,0 Block WHIPPLE ST,2024-05-22T13:15:00.000,5,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,AIn,2024-00039340-001,41.83810583415195,-71.42037721856757,E911,,
2024-00500787,0 Block NIANTIC AVE,2024-05-22T13:13:26.000,5,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JLopes,2024-00500787-001,41.80163434603642,-71.4384898545298,E911,,
2024-00039332,0 Block SWANTON ST,2024-05-22T12:52:40.000,5,2024,Larceny from Building,11-41-1,LARCENY/O $1500 - FROM BLD,1,ADeschamps,2024-00039332-001,41.79208374994269,-71.43668101778486,E911,,Larceny-theft
2024-00039326,600 Block SMITH ST,2024-05-22T12:33:00.000,5,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,JLanier,2024-00039326-001,41.83726915835295,-71.43263921022049,E911,,
2024-00039326,600 Block SMITH ST,2024-05-22T12:33:00.000,5,2024,Weapons,11-47-42,WEAPONS OTHER THAN FIREARMS PROHIBITED,1,JLanier,2024-00039326-002,41.83726915835295,-71.43263921022049,E911,,
2024-00500789,100 Block DEAN ST,2024-05-22T11:10:11.000,5,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,JLopes,2024-00500789-001,41.82311802546607,-71.42381414344521,E911,,Larceny-theft
2024-00039301,900 Block MANTON AVE,2024-05-22T11:03:28.000,5,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,EPedchenko,2024-00039301-001,41.83389399190975,-71.46882723635122,E911,,
2024-00039289,0 Block SPRINGFIELD ST,2024-05-22T10:30:00.000,5,2024,Request for Assistance,Not Used,No Violations,0,JPerez,2024-00039289-001,41.81590674228673,-71.4640425897806,E911,,
2024-00039281,0 Block HARTFORD AVE,2024-05-22T10:04:00.000,5,2024,Trespass,Not Used,No Violations,0,LQuinilla,2024-00039281-001,41.81766431598619,-71.44588294174429,E911,,
2024-00039278,0 Block ACADEMY AVE,2024-05-22T10:00:46.000,5,2024,Suspicious Person,Not Used,No Violations,0,YGonzalez,2024-00039278-001,41.826180846390216,-71.44358744942684,E911,,
2024-00039275,0 Block ALDRICH ST,2024-05-22T09:55:42.000,5,2024,Auto Towed,Not Used,Parking or MV Violation,0,JAbatiello,2024-00039275-001,41.79455111753484,-71.40687803717529,E911,,
2024-00500790,0 Block POWER ST,2024-05-22T09:05:00.000,5,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,JLopes,2024-00500790-001,41.82263778661821,-71.40232395209021,E911,,Larceny-theft
2024-00039262,0 Block WATERMAN ST,2024-05-22T08:47:00.000,5,2024,Larceny - Theft,Not Used,No violations,0,LGianfrancesco,2024-00039262-001,41.827181994574495,-71.40463985182464,E911,,Larceny-theft
2024-00500791,0 Block PARK ROW,2024-05-22T08:46:23.000,5,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,JLopes,2024-00500791-001,41.82848098040171,-71.40986431294368,E911,,Larceny-theft
2024-00039242,100 Block BROAD ST,2024-05-22T07:35:00.000,5,2024,Narcotics Violation,Not Used,"Under Investigation, Offense Pending",0,ECuri,2024-00039242-001,41.81744046233466,-71.41676579375948,E911,,
2024-00039238,HARRIS AVE & KINSLEY AVE,2024-05-22T07:22:01.000,5,2024,Auto Towed,Not Used,Parking or MV Violation,0,JAbatiello,2024-00039238-001,41.82765960053583,-71.4199218773723,RIDOT,,
2024-00039223,0 Block DONELSON ST,2024-05-22T03:22:08.000,5,2024,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,BAucoin,2024-00039223-001,41.841417253350485,-71.42657840088003,E911,Aggravated Assault,
2024-00039183,100 Block JASTRAM ST,2024-05-21T23:48:22.000,5,2024,Traffic Violation,31-8-2,Operation of MV When Registration Canceled,1,MTueros,2024-00039183-001,41.83907761973285,-71.44314057591365,E911,,
2024-00039172,900 Block ATWELLS AVE,2024-05-21T23:19:03.000,5,2024,Shots Fired,Not Used,No Violations,0,LBoror,2024-00039172-001,41.82510888878748,-71.44894983389256,E911,,
2024-00039167,500 Block CHARLES ST,2024-05-21T23:03:00.000,5,2024,Suspicious Person,Not Used,No Violations,0,JNazario Feliz,2024-00039167-001,41.85075098799359,-71.42026280459638,E911,,
2024-00039161,200 Block WASHINGTON ST,2024-05-21T22:40:41.000,5,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,STeran,2024-00039161-001,41.82117978399234,-71.41703574706523,E911,,
2024-00039163,0 Block KENNEDY PLZ,2024-05-21T22:33:50.000,5,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,JMontilla,2024-00039163-001,41.82467968157052,-71.41236797193415,E911,,
2024-00039160,SMITH ST &  CALVERLEY ST,2024-05-21T22:21:00.000,5,2024,DUI,31-27-2,Driving Under the Influence of Liqour or Drugs (=>.08<.1),1,KBarth,2024-00039160-001,41.83320236094236,-71.42055511826189,RIDOT,,
2024-00039159,0 Block SILVER SPRING ST,2024-05-21T22:15:12.000,5,2024,Trespass,Not Used,No Violations,0,MSullivan,2024-00039159-001,41.84603634572278,-71.41732971176636,E911,,
2024-00039143,0 Block SALMON ST,2024-05-21T21:18:38.000,5,2024,Disturbance,Not Used,No Violations,0,TSavard,2024-00039143-001,41.82442301762806,-71.45448947296754,E911,,
2024-00039135,100 Block VANDEWATER ST,2024-05-21T21:02:50.000,5,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,JPalmer,2024-00039135-001,41.85265625950449,-71.42979000589872,E911,,Larceny-theft
2024-00039129,100 Block BENEFIT ST,2024-05-21T20:45:07.000,5,2024,Auto Towed,Not Used,Parking or MV Violation,0,JAndrade,2024-00039129-001,41.82925210241752,-71.40812149102035,E911,,
2024-00039125,HARTFORD AVE &  ETNA ST,2024-05-21T20:41:00.000,5,2024,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,LRagosta,2024-00039125-001,41.817352287253264,-71.45075226423351,RIDOT,,
2024-00039114,100 Block DODGE ST,2024-05-21T19:54:00.000,5,2024,Malicious Mischief,Not Used,No Violations,0,TSavard,2024-00039114-001,41.81396539236247,-71.42494766174333,E911,,
2024-00500781,0 Block POWER ST,2024-05-21T19:09:25.000,5,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00500781-001,41.82263778661821,-71.40232395209021,E911,,Larceny-theft
2024-00039087,0 Block CHAMBERS ST,2024-05-21T17:56:00.000,5,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station,2024-00039087-001,41.802536652342646,-71.4336509788988,E911,,Larceny-theft
2024-00039083,BROAD ST &  ATLANTIC AVE,2024-05-21T17:34:00.000,5,2024,Weapons,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,1,TJones,2024-00039083-001,41.79938887984369,-71.41613770189232,RIDOT,,
2024-00039083,BROAD ST &  ATLANTIC AVE,2024-05-21T17:34:00.000,5,2024,Weapons,11-47.1-3,Large capacity feeding devices prohibited,1,TJones,2024-00039083-002,41.79938887984369,-71.41613770189232,RIDOT,,
2024-00039083,BROAD ST &  ATLANTIC AVE,2024-05-21T17:34:00.000,5,2024,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,TJones,2024-00039083-003,41.79938887984369,-71.41613770189232,RIDOT,,Motor Vehicle Theft
2024-00039083,BROAD ST &  ATLANTIC AVE,2024-05-21T17:34:00.000,5,2024,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,TJones,2024-00039083-004,41.79938887984369,-71.41613770189232,RIDOT,,
2024-00039083,BROAD ST &  ATLANTIC AVE,2024-05-21T17:34:00.000,5,2024,Traffic Violation,31-26-1,Duty to Stop in Accidents Resulting in Personal Injury or Death,1,TJones,2024-00039083-005,41.79938887984369,-71.41613770189232,RIDOT,,
2024-00039083,BROAD ST &  ATLANTIC AVE,2024-05-21T17:34:00.000,5,2024,Traffic Violation,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",1,TJones,2024-00039083-006,41.79938887984369,-71.41613770189232,RIDOT,,
2024-00039083,BROAD ST &  ATLANTIC AVE,2024-05-21T17:34:00.000,5,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,TJones,2024-00039083-007,41.79938887984369,-71.41613770189232,RIDOT,,
2024-00039083,BROAD ST &  ATLANTIC AVE,2024-05-21T17:34:00.000,5,2024,RI Statute Violation,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,1,TJones,2024-00039083-008,41.79938887984369,-71.41613770189232,RIDOT,,
2024-00039067,100 Block HARRISON ST,2024-05-21T16:55:00.000,5,2024,Request for Assistance,Not Used,No violations,0,Central Station,2024-00039067-001,41.81249583710179,-71.42842018130249,E911,,
2024-00039063,0 Block KENNEDY PLZ,2024-05-21T16:46:00.000,5,2024,Suspicious Person,Not Used,No Violations,0,ACalle,2024-00039063-001,41.82467968157052,-71.41236797193415,E911,,
2024-00039058,100 Block MATHEWSON ST,2024-05-21T16:21:00.000,5,2024,Larceny from Building,11-41-1,LARCENY/U $1500 - FROM BLD,1,CSimanski,2024-00039058-001,41.82263913471898,-71.41390631678999,E911,,Larceny-theft
2024-00039053,0 Block FINANCE WAY,2024-05-21T16:15:11.000,5,2024,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,3,CMain,2024-00039053-001,41.82747119021689,-71.4142817062598,E911,,
2024-00039042,0 Block UNION STA,2024-05-21T15:44:00.000,5,2024,Malicious Mischief,Not Used,No Violations,0,ACalle,2024-00039042-001,41.82381352974687,-71.41444020306791,E911,,
2024-00039037,0 Block MAPLEHURST AVE,2024-05-21T15:24:00.000,5,2024,RI Statute Violation,15-15-3,VIOLATION OF PROTECTIVE ORDER,1,MCarlone,2024-00039037-001,41.82684437120613,-71.44191183139047,E911,,
2024-00039037,0 Block MAPLEHURST AVE,2024-05-21T15:24:00.000,5,2024,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,MCarlone,2024-00039037-002,41.82684437120613,-71.44191183139047,E911,Aggravated Assault,
2024-00039037,0 Block MAPLEHURST AVE,2024-05-21T15:24:00.000,5,2024,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,MCarlone,2024-00039037-003,41.82684437120613,-71.44191183139047,E911,,
2024-00039011,0 Block EATON ST,2024-05-21T13:32:50.000,5,2024,Request for Assistance,Not Used,No violations,0,JLanier,2024-00039011-001,41.840951878811225,-71.42951061298798,E911,,
2024-00039005,900 Block MANTON AVE,2024-05-21T13:18:00.000,5,2024,Trespass,Not Used,No Violations,0,GScarcello,2024-00039005-001,41.83389399190975,-71.46882723635122,E911,,
2024-00039001,100 Block HARTFORD AVE,2024-05-21T13:12:00.000,5,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,FTavares,2024-00039001-001,41.81670990638206,-71.44637653099832,E911,,Larceny-theft
2024-00038993,0 Block KENNEDY PL,2024-05-21T12:41:00.000,5,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,TGomes,2024-00038993-001,41.82467968157052,-71.41236797193415,E911,,
2024-00038991,0 Block SALMON ST,2024-05-21T12:34:00.000,5,2024,Assistance Rendered,Not Used,No Violations,0,ASubramaniam,2024-00038991-001,41.82442301762806,-71.45448947296754,E911,,
2024-00038971,300 Block EDDY ST,2024-05-21T11:46:00.000,5,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,GSlater,2024-00038971-001,41.81843116635589,-71.40796612028004,E911,,Larceny-theft
2024-00038972,700 Block CHALKSTONE AVE,2024-05-21T11:40:00.000,5,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,JDennis,2024-00038972-001,41.83426790775147,-71.43244786775051,E911,,
2024-00038972,700 Block CHALKSTONE AVE,2024-05-21T11:40:00.000,5,2024,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,JDennis,2024-00038972-002,41.83426790775147,-71.43244786775051,E911,Aggravated Assault,
2024-00038965,100 Block PITMAN ST,2024-05-21T11:14:00.000,5,2024,Drug Offenses,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,2,MVoyer,2024-00038965-001,41.82689652150263,-71.3870226879067,E911,,
2024-00038967,0 Block HAZAEL ST,2024-05-21T11:10:00.000,5,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,CHines,2024-00038967-001,41.85174191721051,-71.44067871677544,E911,,
2024-00038967,0 Block HAZAEL ST,2024-05-21T11:10:00.000,5,2024,"Assault, Simple",11-5-10,ASSLT ON PERSONS OVER 60 CAUSING BODILY INJURY,1,CHines,2024-00038967-002,41.85174191721051,-71.44067871677544,E911,,
2024-00038967,0 Block HAZAEL ST,2024-05-21T11:10:00.000,5,2024,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,CHines,2024-00038967-003,41.85174191721051,-71.44067871677544,E911,,Motor Vehicle Theft
2024-00038967,0 Block HAZAEL ST,2024-05-21T11:10:00.000,5,2024,Burglary,11-8-2.3,B&E DWELLING OF PERSON OVER 60,1,CHines,2024-00038967-004,41.85174191721051,-71.44067871677544,E911,,Burglary
2024-00039144,300 Block WASHINGTON ST,2024-05-21T11:00:00.000,5,2024,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,SComella,2024-00039144-001,41.81911160285399,-71.42140396461389,E911,,
2024-00038960,1200 Block N MAIN ST,2024-05-21T10:41:52.000,5,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,JMadeira,2024-00038960-001,41.85430622880912,-71.40109232137883,E911,,
2024-00038949,0 Block WEYBOSSET ST,2024-05-21T09:52:00.000,5,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,Central Station,2024-00038949-001,41.82380576146935,-71.40970143270789,E911,,Larceny-theft
2024-00500779,200 Block ATWELLS AVE,2024-05-21T09:20:15.000,5,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00500779-001,41.82357196832571,-71.42623125046953,E911,,Larceny-theft
2024-00038944,0 Block FAIRFIELD AVE,2024-05-21T09:13:00.000,5,2024,"Assault,Felony",Not Used,"Under Investigation, Offense Pending",0,ASubramaniam,2024-00038944-001,41.8244224966346,-71.45765039164351,E911,Aggravated Assault,
2024-00038940,0 Block FLOWER ST,2024-05-21T08:44:00.000,5,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JPerez,2024-00038940-001,41.81918936571572,-71.45670615522072,E911,,
2024-00038934,300 Block W RIVER ST,2024-05-21T08:01:00.000,5,2024,Tresspassing,11-44-26,WILLFUL TRESPASS,1,JBenros,2024-00038934-001,41.84542001176274,-71.4120919237903,E911,,
2024-00038930,HYAT ST &  KOSSUTH ST,2024-05-21T07:38:00.000,5,2024,Suspicious Person,Not Used,No Violations,0,DSepe,2024-00038930-001,41.82226943950975,-71.44763184153572,RIDOT,,
2024-00038921,300 Block BROADWAY,2024-05-21T06:31:00.000,5,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,ASantos,2024-00038921-001,41.81993734348602,-71.42928946823174,E911,,
2024-00038917,W EXCHANGE ST &  FOX PL,2024-05-21T05:54:00.000,5,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2024-00038917-001,41.82522582967477,-71.42022705693513,RIDOT,,
2024-00038917,W EXCHANGE ST &  FOX PL,2024-05-21T05:54:00.000,5,2024,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,Central Station,2024-00038917-002,41.82522582967477,-71.42022705693513,RIDOT,,
2024-00038902,EATON ST &  OAKLAND AVE,2024-05-21T03:25:20.000,5,2024,Dispersals,Not Used,No Violations,0,DPalumbo,2024-00038902-001,41.84101866560858,-71.42850495421524,RIDOT,,
2024-00038862,200 Block HOPE ST,2024-05-20T23:31:00.000,5,2024,Municipal Code Violation,Sec. 16-93.,"Noise Control - Radios, television sets, and similar devices.",1,DIamarone,2024-00038862-001,41.83052439775439,-71.39940350320161,E911,,
2024-00038843,300 Block WASHINGTON ST,2024-05-20T22:25:34.000,5,2024,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,MSullivan,2024-00038843-001,41.81911160285399,-71.42140396461389,E911,Aggravated Assault,
2024-00038842,0 Block SALMON ST,2024-05-20T22:23:00.000,5,2024,Shots Fired,Not Used,No Violations,0,TSavard,2024-00038842-001,41.82442301762806,-71.45448947296754,E911,,
2024-00038836,MOY ST &  HENRIETTA ST,2024-05-20T21:47:30.000,5,2024,Shots Fired,Not Used,No Violations,0,RRaso,2024-00038836-001,41.854232779474806,-71.4363632254605,RIDOT,,
2024-00500775,500 Block BROAD ST,2024-05-20T21:47:18.000,5,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2024-00500775-001,41.80928816471888,-71.42081629338297,E911,,Larceny-theft
2024-00038833,0 Block FLORENCE ST,2024-05-20T21:32:00.000,5,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2024-00038833-001,41.82163707926577,-71.44635978376084,E911,,
2024-00038828,MOORE ST &  ELMWOOD AVE,2024-05-20T21:11:00.000,5,2024,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,NColicci,2024-00038828-001,41.80474089613218,-71.42539215878413,RIDOT,,
2024-00038828,MOORE ST &  ELMWOOD AVE,2024-05-20T21:11:00.000,5,2024,RI Statute Violation,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,1,NColicci,2024-00038828-002,41.80474089613218,-71.42539215878413,RIDOT,,
2024-00038828,MOORE ST &  ELMWOOD AVE,2024-05-20T21:11:00.000,5,2024,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,NColicci,2024-00038828-003,41.80474089613218,-71.42539215878413,RIDOT,,
2024-00038824,CRANSTON ST &  POTTERS AVE,2024-05-20T21:00:00.000,5,2024,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,EAlarcon,2024-00038824-001,41.805049891357946,-71.43777466929143,RIDOT,,Motor Vehicle Theft
2024-00500774,300 Block WESTMINSTER ST,2024-05-20T20:55:57.000,5,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2024-00500774-001,41.821651752955006,-71.41466815372104,E911,,Larceny-theft
2024-00038819,400 Block CRANSTON ST,2024-05-20T20:52:00.000,5,2024,Request for Assistance,Not Used,No Violations,0,DWilson,2024-00038819-001,41.81046234748538,-71.43255102821738,E911,,
2024-00038814,100 Block REGENT AVE,2024-05-20T20:27:00.000,5,2024,Larceny - Theft,Not Used,"Under Investigation, Offense Pending",0,ELane,2024-00038814-001,41.82986016834215,-71.43966877830727,E911,,Larceny-theft
2024-00038812,700 Block MANTON AVE,2024-05-20T20:23:00.000,5,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,Central Station,2024-00038812-001,41.830769338189455,-71.46321307142914,E911,,Larceny-theft
2024-00038806,100 Block KNOWLES ST,2024-05-20T19:58:00.000,5,2024,Disturbance,Not Used,No violations,0,PHourahan,2024-00038806-001,41.84346930426563,-71.40486560650888,E911,,
2024-00038811,FULTON ST  &  EDDY ST,2024-05-20T19:51:00.000,5,2024,Stolen Vehicle\Recovered,Not Used,No Violations,0,GGenao,2024-00038811-001,41.82366943092953,-71.41297150318792,RIDOT,,
2024-00038798,300 Block SMITH ST,2024-05-20T19:17:00.000,5,2024,License Violation,Not Used,No Violations,0,RFernandes,2024-00038798-001,41.83442900609872,-71.42362863665112,E911,,
2024-00038796,200 Block THAYER ST,2024-05-20T19:10:00.000,5,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2024-00038796-001,41.82857944798002,-71.4004516691206,E911,,
2024-00038795,1000 Block EDDY ST,2024-05-20T19:03:00.000,5,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,KLudovici,2024-00038795-001,41.79911139955287,-71.40532662379289,E911,,
2024-00038795,1000 Block EDDY ST,2024-05-20T19:03:00.000,5,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROP,1,KLudovici,2024-00038795-002,41.79911139955287,-71.40532662379289,E911,,
2024-00038799,0 Block PECK ST,2024-05-20T19:00:00.000,5,2024,Auto Towed,Not Used,Parking or MV Violation,0,GGenao,2024-00038799-001,41.82291216811967,-71.40932185289896,E911,,
2024-00038785,GROTTO AVE &  OLD TANNERY RD,2024-05-20T18:20:00.000,5,2024,Suspicious Person,Not Used,No violations,0,PHourahan,2024-00038785-001,41.84597777773703,-71.38502502539644,RIDOT,,
2024-00038783,0 Block LANCASTER ST,2024-05-20T18:05:08.000,5,2024,Larceny - Theft,Not Used,"Under Investigation, Offense Pending",0,AMitura,2024-00038783-001,41.846060781074215,-71.4033838902611,E911,,Larceny-theft
2024-00038719,DEXTER ST &  LESTER ST,2024-05-20T15:46:00.000,5,2024,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,KHeron,2024-00038719-001,41.81225204348093,-71.42942810220842,RIDOT,,
2024-00038731,0 Block OHIO AVE,2024-05-20T15:43:59.000,5,2024,Auto Towed,Not Used,Parking or MV Violation,0,JMota,2024-00038731-001,41.79049640733939,-71.39395317511782,E911,,
2024-00500771,0 Block PROVIDENCE PL,2024-05-20T15:21:56.000,5,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2024-00500771-001,41.82785069219448,-71.41595966555397,E911,,Larceny-theft
